,FECHA,UTIL,IRRAD,ANNO,DIA,DIASEM,MES,TRAMO
6350,2017-03-04 18:00:00,0.000365574082278,0.0,2017,4,5,3,18
6351,2017-03-04 21:00:00,3.03696018507235e-06,0.0,2017,4,5,3,21
6352,2017-03-05 00:00:00,2.27772013880427e-06,0.0,2017,5,6,3,0
6353,2017-03-05 03:00:00,8.35164050894897e-06,0.0,2017,5,6,3,3
6354,2017-03-05 06:00:00,0.0456291879206427,0.0,2017,5,6,3,6
6355,2017-03-05 09:00:00,0.220045987169602,480180.56,2017,5,6,3,9
6356,2017-03-05 12:00:00,0.26762832010927,981590.1,2017,5,6,3,12
6357,2017-03-05 15:00:00,0.109013204323265,434303.5,2017,5,6,3,15
6358,2017-03-05 18:00:00,0.0001108490467551,0.0,2017,5,6,3,18
6359,2017-03-05 21:00:00,4.93506030074257e-06,0.0,2017,5,6,3,21
6360,2017-03-06 00:00:00,1.89810011567022e-06,0.0,2017,6,0,3,0
6361,2017-03-06 03:00:00,4.63136428223534e-05,0.0,2017,6,0,3,3
6362,2017-03-06 06:00:00,0.0834249166639144,0.0,2017,6,0,3,6
6363,2017-03-06 09:00:00,0.526308237033224,1135069.2,2017,6,0,3,9
6364,2017-03-06 12:00:00,0.598024912943638,2099338.2,2017,6,0,3,12
6365,2017-03-06 15:00:00,0.266152737079348,1162446.9,2017,6,0,3,15
6366,2017-03-06 18:00:00,0.0004270725260258,0.0,2017,6,0,3,18
6367,2017-03-06 21:00:00,1.89810011567022e-06,0.0,2017,6,0,3,21
6368,2017-03-07 00:00:00,1.89810011567022e-06,0.0,2017,7,1,3,0
6369,2017-03-07 03:00:00,4.89709829842917e-05,0.0,2017,7,1,3,3
6370,2017-03-07 06:00:00,0.164239566048759,0.0,2017,7,1,3,6
6371,2017-03-07 09:00:00,0.687850982437639,1430419.6,2017,7,1,3,9
6372,2017-03-07 12:00:00,0.750248746020159,2313064.2,2017,7,1,3,12
6373,2017-03-07 15:00:00,0.354488418362524,1447877.1,2017,7,1,3,15
6374,2017-03-07 18:00:00,0.0012781806178923,0.0,2017,7,1,3,18
6375,2017-03-07 21:00:00,2.65734016193831e-06,0.0,2017,7,1,3,21
6376,2017-03-08 00:00:00,2.27772013880427e-06,0.0,2017,8,2,3,0
6377,2017-03-08 03:00:00,7.21278043954684e-05,0.0,2017,8,2,3,3
6378,2017-03-08 06:00:00,0.204421206637428,0.0,2017,8,2,3,6
6379,2017-03-08 09:00:00,0.719814988385525,1487363.0,2017,8,2,3,9
6380,2017-03-08 12:00:00,0.756222826324219,2351497.2,2017,8,2,3,12
6381,2017-03-08 15:00:00,0.374028599813303,1520426.9,2017,8,2,3,15
6382,2017-03-08 18:00:00,0.0011164624880372,0.0,2017,8,2,3,18
6383,2017-03-08 21:00:00,4.93506030074257e-06,0.0,2017,8,2,3,21
6384,2017-03-09 00:00:00,3.79620023134044e-06,0.0,2017,9,3,3,0
6385,2017-03-09 03:00:00,7.02297042797982e-05,0.0,2017,9,3,3,3
6386,2017-03-09 06:00:00,0.200679292069396,0.0,2017,9,3,3,6
6387,2017-03-09 09:00:00,0.710574277782396,1512841.9,2017,9,3,3,9
6388,2017-03-09 12:00:00,0.758702883935354,2402724.0,2017,9,3,3,12
6389,2017-03-09 15:00:00,0.373670238511464,1557160.8,2017,9,3,3,15
6390,2017-03-09 18:00:00,0.0010872317462559,0.0,2017,9,3,3,18
6391,2017-03-09 21:00:00,3.79620023134044e-06,0.0,2017,9,3,3,21
6392,2017-03-10 00:00:00,3.03696018507235e-06,0.0,2017,10,4,3,0
6393,2017-03-10 03:00:00,7.13685643492003e-05,0.0,2017,10,4,3,3
6394,2017-03-10 06:00:00,0.207200784446816,0.0,2017,10,4,3,6
6395,2017-03-10 09:00:00,0.717681144235489,1543676.9,2017,10,4,3,9
6396,2017-03-10 12:00:00,0.758324402772289,2430677.0,2017,10,4,3,12
6397,2017-03-10 15:00:00,0.384785512788829,1574104.5,2017,10,4,3,15
6398,2017-03-10 18:00:00,0.001198080793011,0.0,2017,10,4,3,18
6399,2017-03-10 21:00:00,3.4165802082064e-06,0.0,2017,10,4,3,21
6400,2017-03-11 00:00:00,4.17582025447449e-06,0.0,2017,11,5,3,0
6401,2017-03-11 03:00:00,6.14984437477152e-05,0.0,2017,11,5,3,3
6402,2017-03-11 06:00:00,0.200617034385602,0.0,2017,11,5,3,6
6403,2017-03-11 09:00:00,0.669417013734273,1453545.6,2017,11,5,3,9
6404,2017-03-11 12:00:00,0.698363420118267,2228204.8,2017,11,5,3,12
6405,2017-03-11 15:00:00,0.285099192813945,1216064.5,2017,11,5,3,15
6406,2017-03-11 18:00:00,0.0007038155228905,0.0,2017,11,5,3,18
6407,2017-03-11 21:00:00,4.17582025447449e-06,0.0,2017,11,5,3,21
6408,2017-03-12 00:00:00,1.89810011567022e-06,0.0,2017,12,6,3,0
6409,2017-03-12 03:00:00,6.8331604164128e-05,0.0,2017,12,6,3,3
6410,2017-03-12 06:00:00,0.153964770502613,0.0,2017,12,6,3,6
6411,2017-03-12 09:00:00,0.672084983256859,1456322.2,2017,12,6,3,9
6412,2017-03-12 12:00:00,0.755138631538148,2394979.2,2017,12,6,3,12
6413,2017-03-12 15:00:00,0.382899560513899,1563340.5,2017,12,6,3,15
6414,2017-03-12 18:00:00,0.0012561626565505,0.0,2017,12,6,3,18
6415,2017-03-12 21:00:00,2.27772013880427e-06,0.0,2017,12,6,3,21
6416,2017-03-13 00:00:00,2.65734016193831e-06,0.0,2017,13,0,3,0
6417,2017-03-13 03:00:00,4.36563026604151e-05,0.0,2017,13,0,3,3
6418,2017-03-13 06:00:00,0.0621813801693333,0.0,2017,13,0,3,6
6419,2017-03-13 09:00:00,0.281111664090945,843364.8,2017,13,0,3,9
6420,2017-03-13 12:00:00,0.264261090504071,1106782.2,2017,13,0,3,12
6421,2017-03-13 15:00:00,0.0745175124410972,438053.6,2017,13,0,3,15
6422,2017-03-13 18:00:00,0.000192846971752,0.0,2017,13,0,3,18
6423,2017-03-13 21:00:00,4.93506030074257e-06,0.0,2017,13,0,3,21
6424,2017-03-14 00:00:00,3.03696018507235e-06,0.0,2017,14,1,3,0
6425,2017-03-14 03:00:00,1.78421410873001e-05,0.0,2017,14,1,3,3
6426,2017-03-14 06:00:00,0.0203677531012109,0.0,2017,14,1,3,6
6427,2017-03-14 09:00:00,0.154011084145435,419125.38,2017,14,1,3,9
6428,2017-03-14 12:00:00,0.255800499048482,1076789.5,2017,14,1,3,12
6429,2017-03-14 15:00:00,0.129940137718552,610779.8,2017,14,1,3,15
6430,2017-03-14 18:00:00,0.0003538058615609,0.0,2017,14,1,3,18
6431,2017-03-14 21:00:00,3.03696018507235e-06,0.0,2017,14,1,3,21
6432,2017-03-15 00:00:00,3.79620023134044e-06,0.0,2017,15,2,3,0
6433,2017-03-15 03:00:00,2.96103618044554e-05,0.0,2017,15,2,3,3
6434,2017-03-15 06:00:00,0.159585424565136,0.0,2017,15,2,3,6
6435,2017-03-15 09:00:00,0.642383892266874,1494016.2,2017,15,2,3,9
6436,2017-03-15 12:00:00,0.720630032575194,2308873.2,2017,15,2,3,12
6437,2017-03-15 15:00:00,0.311677529493629,1489937.9,2017,15,2,3,15
6438,2017-03-15 18:00:00,0.0005994200165286,0.0,2017,15,2,3,18
6439,2017-03-15 21:00:00,2.65734016193831e-06,0.0,2017,15,2,3,21
6440,2017-03-16 00:00:00,1.89810011567022e-06,0.0,2017,16,3,3,0
6441,2017-03-16 03:00:00,4.51747827529513e-05,0.0,2017,16,3,3,3
6442,2017-03-16 06:00:00,0.153334980884234,0.0,2017,16,3,3,6
6443,2017-03-16 09:00:00,0.598210167514928,1500087.6,2017,16,3,3,9
6444,2017-03-16 12:00:00,0.587173474582351,2221369.0,2017,16,3,3,12
6445,2017-03-16 15:00:00,0.226919766928491,1298045.5,2017,16,3,3,15
6446,2017-03-16 18:00:00,0.0005026169106294,0.0,2017,16,3,3,18
6447,2017-03-16 21:00:00,3.4165802082064e-06,0.0,2017,16,3,3,21
6448,2017-03-17 00:00:00,2.65734016193831e-06,0.0,2017,17,4,3,0
6449,2017-03-17 03:00:00,3.15084619201257e-05,0.0,2017,17,4,3,3
6450,2017-03-17 06:00:00,0.109597819158891,0.0,2017,17,4,3,6
6451,2017-03-17 09:00:00,0.555738658946714,1440813.1,2017,17,4,3,9
6452,2017-03-17 12:00:00,0.660595024016661,2384216.5,2017,17,4,3,12
6453,2017-03-17 15:00:00,0.298847891191791,1502915.1,2017,17,4,3,15
6454,2017-03-17 18:00:00,0.0012311077350237,0.0,2017,17,4,3,18
6455,2017-03-17 21:00:00,3.03696018507235e-06,0.0,2017,17,4,3,21
6456,2017-03-18 00:00:00,2.65734016193831e-06,0.0,2017,18,5,3,0
6457,2017-03-18 03:00:00,6.98500842566641e-05,0.0,2017,18,5,3,3
6458,2017-03-18 06:00:00,0.196492083214228,0.0,2017,18,5,3,6
6459,2017-03-18 09:00:00,0.700464616946314,1657780.9,2017,18,5,3,9
6460,2017-03-18 12:00:00,0.745962456338952,2517011.0,2017,18,5,3,12
6461,2017-03-18 15:00:00,0.355379006936797,1634923.8,2017,18,5,3,15
6462,2017-03-18 18:00:00,0.0014353433074698,0.0,2017,18,5,3,18
6463,2017-03-18 21:00:00,2.27772013880427e-06,0.0,2017,18,5,3,21
6464,2017-03-19 00:00:00,3.03696018507235e-06,0.0,2017,19,6,3,0
6465,2017-03-19 03:00:00,7.36462844880046e-05,0.0,2017,19,6,3,3
6466,2017-03-19 06:00:00,0.229236967549701,0.0,2017,19,6,3,6
6467,2017-03-19 09:00:00,0.723540958912586,1689182.8,2017,19,6,3,9
6468,2017-03-19 12:00:00,0.756998390031482,2512044.2,2017,19,6,3,12
6469,2017-03-19 15:00:00,0.378264400031433,1570813.2,2017,19,6,3,15
6470,2017-03-19 18:00:00,0.0020867712671678,0.0,2017,19,6,3,18
6471,2017-03-19 21:00:00,4.17582025447449e-06,0.0,2017,19,6,3,21
6472,2017-03-20 00:00:00,3.4165802082064e-06,0.0,2017,20,0,3,0
6473,2017-03-20 03:00:00,6.79519841409939e-05,0.0,2017,20,0,3,3
6474,2017-03-20 06:00:00,0.184345001713984,0.0,2017,20,0,3,6
6475,2017-03-20 09:00:00,0.6906613094689,1477462.5,2017,20,0,3,9
6476,2017-03-20 12:00:00,0.76011962586169,2337639.0,2017,20,0,3,12
6477,2017-03-20 15:00:00,0.375295012210478,1496194.4,2017,20,0,3,15
6478,2017-03-20 18:00:00,0.0021615564117252,0.0,2017,20,0,3,18
6479,2017-03-20 21:00:00,3.03696018507235e-06,0.0,2017,20,0,3,21
6480,2017-03-21 00:00:00,3.03696018507235e-06,0.0,2017,21,1,3,0
6481,2017-03-21 03:00:00,7.17481843723344e-05,0.0,2017,21,1,3,3
6482,2017-03-21 06:00:00,0.136148823196909,84.372955,2017,21,1,3,6
6483,2017-03-21 09:00:00,0.551566634892471,1452641.1,2017,21,1,3,9
6484,2017-03-21 12:00:00,0.470745531967233,2107253.2,2017,21,1,3,12
6485,2017-03-21 15:00:00,0.192794204568879,1246556.4,2017,21,1,3,15
6486,2017-03-21 18:00:00,0.0015431553940398,0.0,2017,21,1,3,18
6487,2017-03-21 21:00:00,2.65734016193831e-06,0.0,2017,21,1,3,21
6488,2017-03-22 00:00:00,2.65734016193831e-06,0.0,2017,22,2,3,0
6489,2017-03-22 03:00:00,8.541450520516e-05,0.0,2017,22,2,3,3
6490,2017-03-22 06:00:00,0.211670430599196,339.09064,2017,22,2,3,6
6491,2017-03-22 09:00:00,0.627503546600066,1501262.9,2017,22,2,3,9
6492,2017-03-22 12:00:00,0.567235071727305,2275489.2,2017,22,2,3,12
6493,2017-03-22 15:00:00,0.26232540800611,1312695.5,2017,22,2,3,15
6494,2017-03-22 18:00:00,0.0008757833933702,0.0,2017,22,2,3,18
6495,2017-03-22 21:00:00,3.03696018507235e-06,0.0,2017,22,2,3,21
6496,2017-03-23 00:00:00,3.4165802082064e-06,0.0,2017,23,3,3,0
6497,2017-03-23 03:00:00,8.5794125228294e-05,0.0,2017,23,3,3,3
6498,2017-03-23 06:00:00,0.194926530238823,832.3646,2017,23,3,3,6
6499,2017-03-23 09:00:00,0.562830720218904,1570881.0,2017,23,3,3,9
6500,2017-03-23 12:00:00,0.60527223880529,2288431.8,2017,23,3,3,12
6501,2017-03-23 15:00:00,0.284363109589088,1365794.6,2017,23,3,3,15
6502,2017-03-23 18:00:00,0.0016669115215815,0.0,2017,23,3,3,18
6503,2017-03-23 21:00:00,4.55544027760853e-06,0.0,2017,23,3,3,21
6504,2017-03-24 00:00:00,1.89810011567022e-06,0.0,2017,24,4,3,0
6505,2017-03-24 03:00:00,0.0001100898067088,0.0,2017,24,4,3,3
6506,2017-03-24 06:00:00,0.213727211884536,2181.7136,2017,24,4,3,6
6507,2017-03-24 09:00:00,0.619403973786478,1574093.8,2017,24,4,3,9
6508,2017-03-24 12:00:00,0.549022041877403,2183350.5,2017,24,4,3,12
6509,2017-03-24 15:00:00,0.305099094112739,1302423.9,2017,24,4,3,15
6510,2017-03-24 18:00:00,0.0024086890467855,0.0,2017,24,4,3,18
6511,2017-03-24 21:00:00,3.79620023134044e-06,0.0,2017,24,4,3,21
6512,2017-03-25 00:00:00,3.03696018507235e-06,0.0,2017,25,5,3,0
6513,2017-03-25 03:00:00,5.50449033544364e-05,0.0,2017,25,5,3,3
6514,2017-03-25 06:00:00,0.176141413014058,3665.5496,2017,25,5,3,6
6515,2017-03-25 09:00:00,0.512670387702133,1370806.0,2017,25,5,3,9
6516,2017-03-25 12:00:00,0.50150196662153,1926998.2,2017,25,5,3,12
6517,2017-03-25 15:00:00,0.240326807285516,1249193.4,2017,25,5,3,15
6518,2017-03-25 18:00:00,0.0015811173963532,0.0,2017,25,5,3,18
6519,2017-03-25 21:00:00,3.79620023134044e-06,0.0,2017,25,5,3,21
6520,2017-03-26 00:00:00,1.51848009253618e-06,0.0,2017,26,6,3,0
6521,2017-03-26 03:00:00,0.0005010984305369,0.0,2017,26,6,3,3
6522,2017-03-26 06:00:00,0.193404633566078,5380.166,2017,26,6,3,6
6523,2017-03-26 09:00:00,0.630526840464306,1489214.6,2017,26,6,3,9
6524,2017-03-26 12:00:00,0.700633547856608,2307140.5,2017,26,6,3,12
6525,2017-03-26 15:00:00,0.289506201662508,1338568.0,2017,26,6,3,15
6526,2017-03-26 18:00:00,0.0006696497208084,0.0,2017,26,6,3,18
6527,2017-03-26 21:00:00,3.79620023134044e-06,0.0,2017,26,6,3,21
6528,2017-03-27 00:00:00,3.4165802082064e-06,0.0,2017,27,0,3,0
6529,2017-03-27 03:00:00,0.0005102093110921,0.0,2017,27,0,3,3
6530,2017-03-27 06:00:00,0.121243802228597,6135.3657,2017,27,0,3,6
6531,2017-03-27 09:00:00,0.410265229121563,1117365.9,2017,27,0,3,9
6532,2017-03-27 12:00:00,0.464632131114682,1681085.1,2017,27,0,3,12
6533,2017-03-27 15:00:00,0.215495481952295,1010241.75,2017,27,0,3,15
6534,2017-03-27 18:00:00,0.0013814372641847,0.0,2017,27,0,3,18
6535,2017-03-27 21:00:00,3.03696018507235e-06,0.0,2017,27,0,3,21
6536,2017-03-28 00:00:00,2.65734016193831e-06,0.0,2017,28,1,3,0
6537,2017-03-28 03:00:00,0.0005215979117861,0.0,2017,28,1,3,3
6538,2017-03-28 06:00:00,0.176681232686954,9479.337,2017,28,1,3,6
6539,2017-03-28 09:00:00,0.663351445004637,1727645.2,2017,28,1,3,9
6540,2017-03-28 12:00:00,0.736981405831647,2488256.2,2017,28,1,3,12
6541,2017-03-28 15:00:00,0.386651724822556,1556888.9,2017,28,1,3,15
6542,2017-03-28 18:00:00,0.0040372589460305,0.0,2017,28,1,3,18
6543,2017-03-28 21:00:00,1.89810011567022e-06,0.0,2017,28,1,3,21
6544,2017-03-29 00:00:00,2.65734016193831e-06,0.0,2017,29,2,3,0
6545,2017-03-29 03:00:00,0.0005838555955801,0.0,2017,29,2,3,3
6546,2017-03-29 06:00:00,0.263042889849834,13485.453,2017,29,2,3,6
6547,2017-03-29 09:00:00,0.746095702967072,1839345.9,2017,29,2,3,9
6548,2017-03-29 12:00:00,0.773540332539548,2662449.0,2017,29,2,3,12
6549,2017-03-29 15:00:00,0.391851759899446,1709900.1,2017,29,2,3,15
6550,2017-03-29 18:00:00,0.004318937003196,0.0,2017,29,2,3,18
6551,2017-03-29 21:00:00,2.27772013880427e-06,0.0,2017,29,2,3,21
6552,2017-03-30 00:00:00,3.4165802082064e-06,0.0,2017,30,3,3,0
6553,2017-03-30 03:00:00,0.00039366596399,0.0,2017,30,3,3,3
6554,2017-03-30 06:00:00,0.250900363789868,16500.33,2017,30,3,3,6
6555,2017-03-30 09:00:00,0.686020454686087,1679672.5,2017,30,3,3,9
6556,2017-03-30 12:00:00,0.661888769055502,2399055.0,2017,30,3,3,12
6557,2017-03-30 15:00:00,0.298429549926297,1287529.4,2017,30,3,3,15
6558,2017-03-30 18:00:00,0.0037874689708083,0.0,2017,30,3,3,18
6559,2017-03-30 21:00:00,3.79620023134044e-06,0.0,2017,30,3,3,21
6560,2017-03-31 00:00:00,2.27772013880427e-06,0.0,2017,31,4,3,0
6561,2017-03-31 03:00:00,0.000359879781931,0.0,2017,31,4,3,3
6562,2017-03-31 06:00:00,0.239512522335893,15470.147,2017,31,4,3,6
6563,2017-03-31 09:00:00,0.722504216629407,1820361.6,2017,31,4,3,9
6564,2017-03-31 12:00:00,0.760418007199874,2572720.8,2017,31,4,3,12
6565,2017-03-31 15:00:00,0.374843264382949,1675461.1,2017,31,4,3,15
6566,2017-03-31 18:00:00,0.004143552552508,0.0,2017,31,4,3,18
6567,2017-03-31 21:00:00,4.55524660428979e-06,0.0,2017,31,4,3,21
6568,2017-04-01 00:00:00,4.55514976763042e-06,0.0,2017,1,5,4,0
6569,2017-04-01 03:00:00,0.0002512924288476,0.0,2017,1,5,4,3
6570,2017-04-01 06:00:00,0.278872342307358,25458.26,2017,1,5,4,6
6571,2017-04-01 09:00:00,0.759404960785854,1901714.9,2017,1,5,4,9
6572,2017-04-01 12:00:00,0.799464845821466,2739795.0,2017,1,5,4,12
6573,2017-04-01 15:00:00,0.41876972237501,1788531.4,2017,1,5,4,15
6574,2017-04-01 18:00:00,0.00446138960158,0.0,2017,1,5,4,18
6575,2017-04-01 21:00:00,3.79595813969202e-06,0.0,2017,1,5,4,21
6576,2017-04-02 00:00:00,2.65717069778441e-06,0.0,2017,2,6,4,0
6577,2017-04-02 03:00:00,0.0002782437316394,0.0,2017,2,6,4,3
6578,2017-04-02 06:00:00,0.289266434885463,30987.361,2017,2,6,4,6
6579,2017-04-02 09:00:00,0.765383215260055,1885033.4,2017,2,6,4,9
6580,2017-04-02 12:00:00,0.793297552631909,2715760.5,2017,2,6,4,12
6581,2017-04-02 15:00:00,0.424696731414325,1794015.5,2017,2,6,4,15
6582,2017-04-02 18:00:00,0.0060116589058302,0.0,2017,2,6,4,18
6583,2017-04-02 21:00:00,3.03676651175362e-06,0.0,2017,2,6,4,21
6584,2017-04-03 00:00:00,3.03676651175362e-06,0.0,2017,3,0,4,0
6585,2017-04-03 03:00:00,0.0002767253483835,0.0,2017,3,0,4,3
6586,2017-04-03 06:00:00,0.282729415373099,37767.766,2017,3,0,4,6
6587,2017-04-03 09:00:00,0.752540350086035,1913574.6,2017,3,0,4,9
6588,2017-04-03 12:00:00,0.767924609234579,2722562.0,2017,3,0,4,12
6589,2017-04-03 15:00:00,0.401901243593846,1782218.6,2017,3,0,4,15
6590,2017-04-03 18:00:00,0.006100104730485,0.0,2017,3,0,4,18
6591,2017-04-03 21:00:00,4.17555395366122e-06,0.0,2017,3,0,4,21
6592,2017-04-04 00:00:00,4.17555395366122e-06,0.0,2017,4,1,4,0
6593,2017-04-04 03:00:00,0.0002805213065232,0.0,2017,4,1,4,3
6594,2017-04-04 06:00:00,0.288556970309154,44348.6,2017,4,1,4,6
6595,2017-04-04 09:00:00,0.757502806162055,1942997.8,2017,4,1,4,9
6596,2017-04-04 12:00:00,0.787700032759119,2743386.8,2017,4,1,4,12
6597,2017-04-04 15:00:00,0.418502107326161,1820987.2,2017,4,1,4,15
6598,2017-04-04 18:00:00,0.0062033547918847,0.0,2017,4,1,4,18
6599,2017-04-04 21:00:00,3.41636232572282e-06,0.0,2017,4,1,4,21
6600,2017-04-05 00:00:00,3.79595813969202e-06,0.0,2017,5,2,4,0
6601,2017-04-05 03:00:00,0.000295705139082,0.0,2017,5,2,4,3
6602,2017-04-05 06:00:00,0.289428522298028,51857.61,2017,5,2,4,6
6603,2017-04-05 09:00:00,0.751290341070635,1958790.2,2017,5,2,4,9
6604,2017-04-05 12:00:00,0.785256954100413,2745519.8,2017,5,2,4,12
6605,2017-04-05 15:00:00,0.416451151143286,1816609.9,2017,5,2,4,15
6606,2017-04-05 18:00:00,0.0063316581770062,0.0,2017,5,2,4,18
6607,2017-04-05 21:00:00,4.17555395366122e-06,0.0,2017,5,2,4,21
6608,2017-04-06 00:00:00,3.41636232572282e-06,0.0,2017,6,3,4,0
6609,2017-04-06 03:00:00,0.0003173421004782,0.0,2017,6,3,4,3
6610,2017-04-06 06:00:00,0.287030995136998,58536.508,2017,6,3,4,6
6611,2017-04-06 09:00:00,0.748504487391915,1964953.8,2017,6,3,4,9
6612,2017-04-06 12:00:00,0.775845255488861,2738630.8,2017,6,3,4,12
6613,2017-04-06 15:00:00,0.405621662166558,1816252.5,2017,6,3,4,15
6614,2017-04-06 18:00:00,0.0059125843983842,0.0,2017,6,3,4,18
6615,2017-04-06 21:00:00,2.65717069778441e-06,0.0,2017,6,3,4,21
6616,2017-04-07 00:00:00,3.41636232572282e-06,0.0,2017,7,4,4,0
6617,2017-04-07 03:00:00,0.0003154441214084,0.0,2017,7,4,4,3
6618,2017-04-07 06:00:00,0.290446218675279,66607.95,2017,7,4,4,6
6619,2017-04-07 09:00:00,0.753769101735854,1984166.9,2017,7,4,4,9
6620,2017-04-07 12:00:00,0.785500275017167,2780602.8,2017,7,4,4,12
6621,2017-04-07 15:00:00,0.407598217569896,1845485.1,2017,7,4,4,15
6622,2017-04-07 18:00:00,0.006198799642117,0.0,2017,7,4,4,18
6623,2017-04-07 21:00:00,2.65717069778441e-06,0.0,2017,7,4,4,21
6624,2017-04-08 00:00:00,1.89797906984601e-06,0.0,2017,8,5,4,0
6625,2017-04-08 03:00:00,0.0003389790618744,0.0,2017,8,5,4,3
6626,2017-04-08 06:00:00,0.295612138107586,75006.914,2017,8,5,4,6
6627,2017-04-08 09:00:00,0.762302036038067,2008537.1,2017,8,5,4,9
6628,2017-04-08 12:00:00,0.78448295823573,2804596.2,2017,8,5,4,12
6629,2017-04-08 15:00:00,0.412138563100782,1866332.9,2017,8,5,4,15
6630,2017-04-08 18:00:00,0.0068927007900527,2140.1992,2017,8,5,4,18
6631,2017-04-08 21:00:00,2.65717069778441e-06,0.0,2017,8,5,4,21
6632,2017-04-09 00:00:00,3.03676651175362e-06,0.0,2017,9,6,4,0
6633,2017-04-09 03:00:00,0.0003385994660605,0.0,2017,9,6,4,3
6634,2017-04-09 06:00:00,0.287281148778404,81885.23,2017,9,6,4,6
6635,2017-04-09 09:00:00,0.744011591337775,1993410.6,2017,9,6,4,9
6636,2017-04-09 12:00:00,0.776102241854918,2765573.5,2017,9,6,4,12
6637,2017-04-09 15:00:00,0.404302187117201,1820641.1,2017,9,6,4,15
6638,2017-04-09 18:00:00,0.0063267234314246,1948.6587,2017,9,6,4,18
6639,2017-04-09 21:00:00,4.55514976763042e-06,0.0,2017,9,6,4,21
6640,2017-04-10 00:00:00,3.79595813969202e-06,0.0,2017,10,0,4,0
6641,2017-04-10 03:00:00,0.0004023715628073,0.0,2017,10,0,4,3
6642,2017-04-10 06:00:00,0.299781998124037,92745.29,2017,10,0,4,6
6643,2017-04-10 09:00:00,0.755684162617328,2043871.1,2017,10,0,4,9
6644,2017-04-10 12:00:00,0.773628036339467,2831191.0,2017,10,0,4,12
6645,2017-04-10 15:00:00,0.405794378261914,1865708.0,2017,10,0,4,15
6646,2017-04-10 18:00:00,0.006987599743545,3473.2595,2017,10,0,4,18
6647,2017-04-10 21:00:00,4.55514976763042e-06,0.0,2017,10,0,4,21
6648,2017-04-11 00:00:00,5.69393720953803e-06,0.0,2017,11,1,4,0
6649,2017-04-11 03:00:00,0.0004126206497845,0.0,2017,11,1,4,3
6650,2017-04-11 06:00:00,0.289999813998051,100439.28,2017,11,1,4,6
6651,2017-04-11 09:00:00,0.728274687678054,2036661.8,2017,11,1,4,9
6652,2017-04-11 12:00:00,0.752147848014391,2788796.5,2017,11,1,4,12
6653,2017-04-11 15:00:00,0.394663490208895,1870418.0,2017,11,1,4,15
6654,2017-04-11 18:00:00,0.0074157838217023,10202.453,2017,11,1,4,18
6655,2017-04-11 21:00:00,4.17555395366122e-06,0.0,2017,11,1,4,21
6656,2017-04-12 00:00:00,3.03676651175362e-06,0.0,2017,12,2,4,0
6657,2017-04-12 03:00:00,0.0004338780153667,0.0,2017,12,2,4,3
6658,2017-04-12 06:00:00,0.296368672564826,109086.555,2017,12,2,4,6
6659,2017-04-12 09:00:00,0.728820546458542,2037128.0,2017,12,2,4,9
6660,2017-04-12 12:00:00,0.752400279230681,2805399.2,2017,12,2,4,12
6661,2017-04-12 15:00:00,0.402652084113877,1860173.5,2017,12,2,4,15
6662,2017-04-12 18:00:00,0.007863327286372,10887.516,2017,12,2,4,18
6663,2017-04-12 21:00:00,4.93474558159962e-06,0.0,2017,12,2,4,21
6664,2017-04-13 00:00:00,4.93474558159962e-06,0.0,2017,13,3,4,0
6665,2017-04-13 03:00:00,0.0004357759944366,0.0,2017,13,3,4,3
6666,2017-04-13 06:00:00,0.241493542505811,106039.91,2017,13,3,4,6
6667,2017-04-13 09:00:00,0.651767910564189,1890579.4,2017,13,3,4,9
6668,2017-04-13 12:00:00,0.727227762423127,2644940.5,2017,13,3,4,12
6669,2017-04-13 15:00:00,0.363916608873204,1717594.5,2017,13,3,4,15
6670,2017-04-13 18:00:00,0.0066007916091104,9172.12,2017,13,3,4,18
6671,2017-04-13 21:00:00,3.41636232572282e-06,0.0,2017,13,3,4,21
6672,2017-04-14 00:00:00,2.65717069778441e-06,0.0,2017,14,4,4,0
6673,2017-04-14 03:00:00,0.0003032970553613,0.0,2017,14,4,4,3
6674,2017-04-14 06:00:00,0.146028611654882,94828.09,2017,14,4,4,6
6675,2017-04-14 09:00:00,0.558568407531029,1807163.0,2017,14,4,4,9
6676,2017-04-14 12:00:00,0.71859309644277,2691456.8,2017,14,4,4,12
6677,2017-04-14 15:00:00,0.397607635342041,1825369.4,2017,14,4,4,15
6678,2017-04-14 18:00:00,0.0086316292138456,16064.0205,2017,14,4,4,18
6679,2017-04-14 21:00:00,5.69393720953803e-06,0.0,2017,14,4,4,21
6680,2017-04-15 00:00:00,4.17555395366122e-06,0.0,2017,15,5,4,0
6681,2017-04-15 03:00:00,0.0004885398125783,0.0,2017,15,5,4,3
6682,2017-04-15 06:00:00,0.262492782934587,112686.76,2017,15,5,4,6
6683,2017-04-15 09:00:00,0.685275212659065,1887564.0,2017,15,5,4,9
6684,2017-04-15 12:00:00,0.727721616577101,2639197.8,2017,15,5,4,12
6685,2017-04-15 15:00:00,0.370097947107878,1614871.4,2017,15,5,4,15
6686,2017-04-15 18:00:00,0.0070168286212207,11773.094,2017,15,5,4,18
6687,2017-04-15 21:00:00,4.17555395366122e-06,0.0,2017,15,5,4,21
6688,2017-04-16 00:00:00,3.03676651175362e-06,0.0,2017,16,6,4,0
6689,2017-04-16 03:00:00,0.0006475904586314,0.0,2017,16,6,4,3
